OBJECTID,Site_Name,State,latitude,longitude,Operational_Status,Reporting_Component,Is_Joint_Base,timezone,current_time,current_temperature_2m,current_relative_humidity_2m,current_apparent_temperature,current_is_day,current_precipitation,current_rain,current_showers,current_snowfall,current_weather_code,current_cloud_cover,current_pressure_msl,current_surface_pressure,current_wind_speed_10m,current_wind_direction_10m,current_wind_gusts_10m
490,NSWC Carderock Div,tn,35.088750000000005,-90.14025,act,usn,no,America/Chicago,2026-02-10T11:30,64.7,88.0,62.2,1.0,0.0,0.0,0.0,0.0,3.0,94.0,1015.9,1006.2,14.8,203.0,26.2
491,Naval Submarine Base Kings Bay,ga,30.807884615384616,-81.52565384615386,act,usn,no,America/New_York,2026-02-10T12:30,70.0,43.0,68.4,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1022.6,1021.9,6.8,243.0,10.1
492,NAS Fort Worth JRB TX,tx,32.772666666666666,-97.43033333333334,act,usnr,no,America/Chicago,2026-02-10T11:30,73.4,57.0,70.3,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1015.2,993.7,12.9,231.0,23.9
493,NAVSTA Mayport FL,fl,30.383941176470582,-81.43335294117647,act,usn,no,America/New_York,2026-02-10T12:30,71.5,35.0,68.8,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1023.0,1022.8,7.3,247.0,9.8
494,NOLF Holley,fl,30.4255,-86.89325000000001,act,usn,no,America/Chicago,2026-02-10T11:30,68.9,78.0,71.2,1.0,0.0,0.0,0.0,0.0,1.0,32.0,1022.4,1021.2,6.6,198.0,11.6
495,NOLF Wolf,al,30.34425,-87.54,act,usn,no,America/Chicago,2026-02-10T11:30,69.3,72.0,71.1,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1022.4,1021.0,7.6,204.0,11.2
496,OLF Whitehouse,fl,30.34746153846153,-81.85546153846154,act,usn,no,America/New_York,2026-02-10T12:30,73.1,25.0,69.1,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1022.9,1019.6,7.0,239.0,12.8
497,NAVSUPPACT Midsouth Memphis TN,tn,35.3344,-89.86999999999999,act,usn,no,America/Chicago,2026-02-10T11:30,65.8,84.0,62.9,1.0,0.0,0.0,0.0,0.0,3.0,83.0,1015.5,1005.9,15.7,211.0,27.3
498,Fallon Range Complex,nv,39.340725806451616,-118.5181612903226,act,usn,no,America/Los_Angeles,2026-02-10T09:30,47.9,31.0,37.9,1.0,0.0,0.0,0.0,0.0,1.0,44.0,1014.0,879.0,10.7,147.0,16.1
499,Naval Base Ventura County – Point Mugu Operating Facility,ca,34.1178,-119.1114,act,usn,no,America/Los_Angeles,2026-02-10T09:30,61.2,84.0,57.4,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1013.5,1013.0,13.9,143.0,22.4
500,Broadway Complex,ca,32.714,-117.172,act,usn,no,America/Los_Angeles,2026-02-10T09:30,60.9,83.0,59.0,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1014.7,1014.2,8.6,187.0,13.9
501,Navy Annex,ca,36.59075,-121.86075,act,usn,no,America/Los_Angeles,2026-02-10T09:30,57.4,76.0,55.6,1.0,0.0,0.0,0.0,0.0,3.0,86.0,1008.7,1004.2,4.3,39.0,6.9
502,Long Beach Fuel Complex,ca,33.742999999999995,-118.2335,act,usn,no,America/Los_Angeles,2026-02-10T09:30,63.2,77.0,60.9,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1014.1,1014.1,9.8,156.0,12.3
503,San Pedro Fuel Depot,ca,33.77525,-118.30025,act,usn,no,America/Los_Angeles,2026-02-10T09:30,63.2,78.0,61.5,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1014.0,1009.2,8.8,153.0,12.8
676,Lisburne Regional Radar Site,ak,68.869,-166.108,act,usaf,no,America/Nome,2026-02-10T08:30,-0.6,76.0,-18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.5,1004.8,26.6,46.0,37.6
678,Naval Logistics Support Facility Aguada,pr,18.39975,-67.178125,act,usn,no,America/Puerto_Rico,2026-02-10T13:30,77.6,60.0,75.3,1.0,0.0,0.0,0.0,0.0,3.0,94.0,1019.8,1019.4,16.0,36.0,25.5
679,Naval Logistics Support Facility Cutler,me,44.6780625,-67.29325,act,usn,no,America/New_York,2026-02-10T12:30,27.8,44.0,18.6,1.0,0.0,0.0,0.0,0.0,1.0,26.0,1016.0,1012.4,7.1,314.0,10.1
680,Romanzof Regional Radar Site,ak,61.78057142857143,-165.99128571428568,act,usaf,no,America/Nome,2026-02-10T08:30,3.4,84.0,-11.9,0.0,0.012,0.0,0.0,0.083,73.0,100.0,980.2,946.7,20.3,73.0,33.1
681,Sparrevohn RRS,ak,61.10916666666666,-155.5835,act,usaf,no,America/Anchorage,2026-02-10T08:30,-20.9,70.0,-29.5,0.0,0.0,0.0,0.0,0.0,3.0,100.0,993.5,917.1,2.7,355.0,6.3
682,Tatalina Regional Radar Site,ak,62.89907692307692,-155.89384615384614,act,usaf,no,America/Anchorage,2026-02-10T08:30,-16.5,63.0,-25.6,0.0,0.0,0.0,0.0,0.0,3.0,93.0,998.6,979.8,4.0,90.0,19.9
683,Utah Test and Training Range,nv,40.79528125,-113.5564375,act,usaf,no,America/Denver,2026-02-10T10:30,36.0,70.0,27.1,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1020.8,872.3,10.3,18.0,12.5
685,Aberdeen Proving Ground,md,39.41753846153846,-76.21146153846153,act,usa,no,America/New_York,2026-02-10T12:30,36.2,57.0,29.8,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1017.7,1015.7,3.3,106.0,4.3
686,Altus Air Force Base,ok,34.6695,-99.2765,act,usaf,no,America/Chicago,2026-02-10T11:30,55.1,42.0,44.5,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1017.6,968.4,17.9,359.0,23.3
687,Naval Suffolk Facility,va,36.88325,-76.4225,act,usn,no,America/New_York,2026-02-10T12:30,51.7,52.0,46.3,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1018.2,1017.1,7.4,200.0,9.4
688,Goodfellow Air Force Base,tx,31.432058823529413,-100.4014705882353,act,usaf,no,America/Chicago,2026-02-10T11:30,68.0,51.0,64.4,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1017.0,952.5,8.1,224.0,13.2
689,Joint Base Cape Cod,ma,41.68747058823529,-70.537,act,armyNationalGuard,yes,America/New_York,2026-02-10T12:30,30.9,51.0,23.5,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1018.4,1011.9,5.0,234.0,6.5
690,Beale Air Force Base,ca,39.1355,-121.409,act,usaf,no,America/Los_Angeles,2026-02-10T09:30,52.0,84.0,49.5,1.0,0.0,0.0,0.0,0.0,2.0,52.0,1010.2,1005.0,4.1,347.0,5.4
691,Buckley Space Force Base,co,39.7095,-104.76566666666668,act,usaf,no,America/Denver,2026-02-10T10:30,40.1,43.0,30.9,1.0,0.0,0.0,0.0,0.0,1.0,26.0,1024.7,835.0,8.9,122.0,13.6
692,Cape Canaveral Space Force Station,fl,28.50715789473684,-80.58678947368422,act,usaf,no,America/New_York,2026-02-10T12:30,74.3,43.0,74.5,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1024.6,1024.6,5.9,223.0,6.5
693,Cape Newenham Long Range Radar Site,ak,58.6445,-162.064,act,usaf,no,America/Nome,2026-02-10T08:30,24.4,89.0,12.2,0.0,0.004,0.0,0.0,0.028,71.0,96.0,978.8,961.9,16.6,122.0,34.0
694,Creech Air Force Base,nv,36.59204545454545,-115.68722727272726,act,usaf,no,America/Los_Angeles,2026-02-10T09:30,55.1,36.0,49.3,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1012.9,905.4,3.3,28.0,10.7
695,Edwards Air Force Base,ca,34.92631578947368,-117.84215789473686,act,usaf,no,America/Los_Angeles,2026-02-10T09:30,51.2,61.0,47.5,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1012.3,932.0,2.3,331.0,3.4
696,Yukon Weapons Range,ak,64.7633,-146.8873,act,usaf,no,America/Anchorage,2026-02-10T08:30,-26.5,65.0,-36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.7,938.2,4.7,73.0,15.7
697,Eielson Air Force Base,ak,64.6815,-147.058,act,usaf,no,America/Anchorage,2026-02-10T08:30,-31.5,70.0,-40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.5,986.1,3.1,94.0,5.6
699,Fort Drum,ny,44.1002,-75.64268,act,usa,no,America/New_York,2026-02-10T12:30,29.2,63.0,19.7,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1012.7,988.7,9.6,149.0,20.8
700,Shaw Air Force Base,sc,33.97023076923077,-80.47984615384614,act,usaf,no,America/New_York,2026-02-10T12:30,66.9,54.0,63.9,1.0,0.0,0.0,0.0,0.0,1.0,45.0,1019.3,1010.1,10.3,250.0,22.1
701,Luke AFB,az,33.5868,-112.40405,act,usaf,no,America/Phoenix,2026-02-10T10:30,68.6,26.0,62.8,1.0,0.0,0.0,0.0,0.0,1.0,26.0,1014.3,973.2,4.6,104.0,9.4
702,Marine Corps Base Camp Lejeune,nc,34.61944642857143,-77.33360714285713,act,usmc,no,America/New_York,2026-02-10T12:30,61.9,54.0,58.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.4,1017.5,7.7,232.0,15.7
703,Naval Air Station Whidbey Island,wa,48.33449999999999,-122.63949999999996,act,usn,no,America/Los_Angeles,2026-02-10T09:30,44.2,84.0,41.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.8,1015.4,0.9,166.0,7.6
704,Naval Base Kitsap - Keyport,wa,47.69949999999999,-122.61975,act,usn,no,America/Los_Angeles,2026-02-10T09:30,43.7,86.0,40.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.4,1016.9,1.1,11.0,2.0
705,Nellis Air Force Base,nv,36.27140740740741,-115.00892592592592,act,usaf,no,America/Los_Angeles,2026-02-10T09:30,61.6,26.0,52.6,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1013.3,945.2,10.3,44.0,13.6
706,Nevada Test and Training Range,nv,37.25645833333333,-116.27858333333332,act,usaf,no,America/Los_Angeles,2026-02-10T09:30,39.5,59.0,28.9,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1014.0,780.2,14.1,147.0,21.3
707,Naval Logistics Support Activity LaMoure,nd,46.36425,-98.33975,act,usn,no,America/Chicago,2026-02-10T11:30,31.9,79.0,22.3,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1023.2,973.9,11.7,315.0,20.1
708,Patrick Space Force Base,fl,28.2415,-80.60475,act,usaf,no,America/New_York,2026-02-10T12:30,74.1,37.0,74.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.7,1024.6,3.2,236.0,6.3
709,Picatinny Arsenal,nj,40.95666666666667,-74.53699999999999,act,usa,no,America/New_York,2026-02-10T12:30,29.5,73.0,21.9,1.0,0.0,0.0,0.0,0.0,3.0,82.0,1017.0,980.0,5.8,164.0,11.9
710,Rock Island Arsenal,il,41.515,-90.536,act,usa,no,America/Chicago,2026-02-10T11:30,45.7,63.0,36.9,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1014.6,994.2,12.4,334.0,20.4
711,Tin City Long Range Radar Site,ak,65.5684,-167.95186666666666,act,usaf,no,America/Nome,2026-02-10T08:30,-3.6,54.0,-19.7,0.0,0.0,0.0,0.0,0.0,1.0,18.0,997.9,987.5,20.9,42.0,31.3
712,Travis Air Force Base,ca,38.272,-121.93477777777778,act,usaf,no,America/Los_Angeles,2026-02-10T09:30,48.9,86.0,44.5,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1010.2,1007.6,7.5,51.0,9.4
713,Travis System Annex No 2,ca,38.324250000000006,-121.9245,act,usaf,no,America/Los_Angeles,2026-02-10T09:30,48.5,85.0,44.5,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1010.3,1007.4,6.0,34.0,7.4
714,Badger AAP,wi,43.35845833333334,-89.74016666666667,excs,usa,no,America/Chicago,2026-02-10T11:30,39.8,75.0,30.4,1.0,0.0,0.0,0.0,0.0,2.0,72.0,1014.1,979.6,13.6,308.0,24.6
715,Fort Gillem Enclave Site,ga,33.61579999999999,-84.34219999999999,act,usa,no,America/New_York,2026-02-10T12:30,63.6,72.0,62.6,1.0,0.0,0.0,0.0,0.0,1.0,42.0,1020.8,987.1,8.5,240.0,15.7
922,Pinellas Park AFRC,fl,27.85375,-82.67349999999999,act,usar,no,America/New_York,2026-02-10T12:30,74.4,39.0,75.6,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1023.9,1023.2,2.3,169.0,4.0
923,NG So Burlington AASF and RC,vt,44.483,-73.16575,act,armyNationalGuard,no,America/New_York,2026-02-10T12:30,23.4,64.0,14.8,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1016.5,1004.3,6.3,172.0,13.2
924,CPT David D Phillips USARC,mi,42.2615,-84.43150000000001,act,usar,no,America/Detroit,2026-02-10T12:30,45.8,54.0,36.3,1.0,0.0,0.0,0.0,0.0,3.0,90.0,1007.9,970.4,12.8,286.0,20.6
925,NG Hams Bluff Training Facility,vi,17.768749999999997,-64.8745,care,armyNationalGuard,no,America/St_Thomas,2026-02-10T13:30,76.9,70.0,74.8,1.0,0.0,0.0,0.0,0.0,3.0,96.0,1018.8,1017.9,19.6,29.0,27.5
926,NG AASF,ct,41.943250000000006,-72.674,act,armyNationalGuard,no,America/New_York,2026-02-10T12:30,28.8,42.0,21.2,1.0,0.0,0.0,0.0,0.0,3.0,98.0,1017.7,1011.4,3.5,165.0,9.8
927,NG Aguadilla Readiness Center,pr,18.4945,-67.142875,act,armyNationalGuard,no,America/Puerto_Rico,2026-02-10T13:30,76.8,60.0,74.2,1.0,0.0,0.0,0.0,0.0,3.0,94.0,1019.8,1011.5,16.0,36.0,25.5
928,Fort Wm Harrison AMSA 75 G,mt,46.627,-112.096,act,usar,no,America/Denver,2026-02-10T10:30,35.4,51.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.4,884.8,4.8,242.0,9.4
929,Clarksburg AMSA 102 G,wv,39.269000000000005,-80.36649999999999,act,usar,no,America/New_York,2026-02-10T12:30,55.0,37.0,46.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.1,978.5,12.1,205.0,24.8
930,NG Boyd M Cook Armory,md,39.6955,-77.50075000000001,care,armyNationalGuard,no,America/New_York,2026-02-10T12:30,36.8,76.0,31.8,1.0,0.0,0.0,0.0,0.0,2.0,66.0,1015.3,959.8,3.5,225.0,12.1
931,NG Hiller Readiness Center,pa,40.01125,-79.91,act,armyNationalGuard,no,America/New_York,2026-02-10T12:30,48.2,69.0,40.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1011.9,971.6,12.5,198.0,26.6
932,Chattanooga (VAAP) USARC,tn,35.075,-85.15324999999999,act,usar,no,America/New_York,2026-02-10T12:30,67.5,59.0,64.7,1.0,0.0,0.0,0.0,0.0,3.0,97.0,1018.1,990.8,8.6,211.0,15.0
933,CPL JG Rosario/Aquadilla,pr,18.4105,-67.154,act,usar,no,America/Puerto_Rico,2026-02-10T13:30,77.6,60.0,75.3,1.0,0.0,0.0,0.0,0.0,3.0,94.0,1019.8,1019.2,16.0,36.0,25.5
934,CPT PJ Parra/Ponce,pr,17.994999999999997,-66.60725,act,usar,no,America/Puerto_Rico,2026-02-10T13:30,80.2,56.0,80.2,1.0,0.0,0.0,0.0,0.0,3.0,89.0,1018.8,1017.6,11.2,26.0,20.6
935,Def Distr Reg West Sharpe Site,ca,37.8439375,-121.269625,act,usa,no,America/Los_Angeles,2026-02-10T09:30,53.0,87.0,48.7,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1009.9,1008.7,9.7,161.0,16.1
936,Eldridge-Harrington USARC,ar,35.06025,-92.41,act,usar,no,America/Chicago,2026-02-10T11:30,69.0,79.0,68.7,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1014.9,1004.9,10.9,224.0,22.4
937,Elmer E Fryar USARC,co,39.72475,-105.11325,act,usar,no,America/Denver,2026-02-10T10:30,39.8,50.0,32.2,1.0,0.0,0.0,0.0,0.0,1.0,29.0,1023.9,834.0,6.0,124.0,11.6
938,Fremont USARC,ne,41.44275,-96.5205,act,usar,no,America/Chicago,2026-02-10T11:30,41.1,68.0,30.6,1.0,0.0,0.0,0.0,0.0,2.0,70.0,1021.5,976.8,15.6,344.0,21.5
939,Gerry USARC,ny,42.19125,-79.2475,act,usar,no,America/New_York,2026-02-10T12:30,38.9,67.0,30.8,1.0,0.0,0.0,0.0,0.0,3.0,89.0,1007.7,959.1,9.7,151.0,26.2
940,NG Gowen Field Boise,id,43.55833333333334,-116.23000000000002,act,armyNationalGuard,no,America/Boise,2026-02-10T10:30,40.0,55.0,32.1,1.0,0.0,0.0,0.0,0.0,2.0,55.0,1022.2,920.4,7.4,164.0,15.9
941,Greenwood USARC/AMSA 144 (G),ms,33.4965,-90.0745,act,usar,no,America/Chicago,2026-02-10T11:30,66.6,77.0,63.2,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1018.8,1013.2,15.2,216.0,25.1
942,NG Humacao Readiness Center,pr,18.15375,-65.82849999999999,act,armyNationalGuard,no,America/Puerto_Rico,2026-02-10T13:30,74.7,65.0,74.1,1.0,0.0,0.0,0.0,0.0,3.0,89.0,1020.1,1016.9,11.5,13.0,27.1
943,"Kirksville USARC
R",mo,40.225,-92.59325,act,usar,no,America/Chicago,2026-02-10T11:30,45.9,51.0,34.5,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1015.9,979.9,17.4,352.0,25.7
944,Lewis and Clark USARC,nd,46.76725,-100.76149999999998,act,usar,no,America/Chicago,2026-02-10T11:30,33.8,74.0,26.3,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1024.1,961.8,6.9,270.0,9.4
945,Lock Haven USARC,pa,41.15175000000001,-77.3485,act,usar,no,America/New_York,2026-02-10T12:30,28.5,71.0,21.6,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1013.7,988.2,4.0,38.0,5.6
946,Mead LTA,ne,41.1452,-96.418,act,usar,no,America/Chicago,2026-02-10T11:30,43.6,56.0,32.0,1.0,0.0,0.0,0.0,0.0,1.0,32.0,1021.1,978.3,17.2,350.0,22.6
947,NG Minot AFRC,nd,48.27325,-101.287,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:30,34.3,76.0,25.8,1.0,0.0,0.0,0.0,0.0,1.0,21.0,1022.7,958.7,9.6,269.0,14.3
948,Morgantown USARC,wv,39.587,-79.9525,semi,usar,no,America/New_York,2026-02-10T12:30,53.5,47.0,45.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.5,965.7,12.5,190.0,23.5
949,MSG D Claudio/Caguas,pr,18.21875,-66.04325,act,usar,no,America/Puerto_Rico,2026-02-10T13:30,71.4,70.0,72.3,1.0,0.0,0.0,0.0,0.0,3.0,94.0,1020.3,1010.0,7.0,17.0,19.2
950,New Castle AMSA 110 (G),pa,41.0075,-80.3865,act,usar,no,America/New_York,2026-02-10T12:30,42.0,67.0,34.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.2,968.8,9.9,176.0,20.6
951,New River Valley Mem USARC,va,37.084500000000006,-80.6695,act,usar,no,America/New_York,2026-02-10T12:30,52.9,68.0,50.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.0,940.2,5.4,261.0,19.5
952,NG Warwick,ri,41.73375,-71.4245,act,armyNationalGuard,no,America/New_York,2026-02-10T12:30,31.8,61.0,26.0,1.0,0.0,0.0,0.0,0.0,2.0,54.0,1017.9,1015.2,2.5,170.0,11.2
953,NG West VA Ord Works,wv,38.925,-82.09375,act,armyNationalGuard,no,America/New_York,2026-02-10T12:30,44.1,80.0,40.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1012.9,989.1,4.7,177.0,12.1
954,NG Orlando Naval Training Center,fl,28.446,-81.338875,act,armyNationalGuard,no,America/New_York,2026-02-10T12:30,76.2,25.0,73.6,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1024.3,1021.0,5.9,223.0,7.2
955,PFC L G Oliveras Yauco,pr,18.02425,-66.86275,act,usar,no,America/Puerto_Rico,2026-02-10T13:30,79.0,58.0,79.3,1.0,0.0,0.0,0.0,0.0,3.0,95.0,1018.8,1012.7,10.2,29.0,20.8
956,Pocahontas USARC,ia,42.746750000000006,-94.65,care,usar,no,America/Chicago,2026-02-10T11:30,36.4,81.0,25.7,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1020.6,974.8,15.9,334.0,23.0
957,Special Forces Site Key West,fl,24.593,-81.79724999999999,act,usa,no,America/New_York,2026-02-10T12:30,75.7,58.0,75.6,1.0,0.0,0.0,0.0,0.0,1.0,26.0,1023.7,1023.6,12.5,101.0,17.2
958,St Joseph USARC,mo,39.7785,-94.8045,act,usar,no,America/Chicago,2026-02-10T11:30,46.8,52.0,36.8,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1017.8,980.0,14.3,2.0,25.9
959,St Louis 4/Ord Plant,mo,38.69575,-90.26775,care,usar,no,America/Chicago,2026-02-10T11:30,65.3,55.0,59.2,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1011.8,991.9,13.9,300.0,19.9
